44,0
1864,1
1693,2
967,3
1041,4
2873,5
1232,6
3549,7
492,8
4300,9
3543,10
3845,11
2302,12
3570,13
1866,14
5565,15
462,16
5410,17
5787,18
3162,19
4175,20
1306,21
5710,22
5190,23
3398,24
497,25
2879,26
3208,27
4706,28
5535,29
296,30
3907,31
1645,32
4650,33
4791,34
754,35
595,36
2052,37
4454,38
4969,39
3989,40
4923,41
2287,42
735,43
5308,44
1226,45
905,46
3152,47
4970,48
6008,49
289,50
3835,51
281,52
2376,53
2515,54
3200,55
1856,56
1821,57
12,58
3695,59
3437,60
3864,61
898,62
4524,63
5053,64
5550,65
861,66
4838,67
2018,68
1039,69
435,70
3856,71
4635,72
2490,73
1676,74
3223,75
3973,76
3759,77
775,78
3452,79
123,80
5691,81
5834,82
2590,83
1431,84
3278,85
4211,86
2514,87
921,88
2086,89
4076,90
8,91
465,92
3316,93
2934,94
4363,95
4121,96
3257,97
4418,98
1612,99
1628,100
5566,101
3816,102
5735,103
4817,104
5965,105
4586,106
1278,107
1122,108
5728,109
3933,110
2533,111
3737,112
4115,113
5205,114
5768,115
3134,116
2148,117
2631,118
1297,119
158,120
787,121
766,122
4310,123
163,124
1921,125
3942,126
5083,127
2577,128
5603,129
2496,130
2867,131
5921,132
3795,133
2482,134
167,135
377,136
3955,137
2783,138
2001,139
886,140
5553,141
366,142
694,143
5339,144
3949,145
3748,146
1779,147
551,148
5393,149
1829,150
4983,151
1555,152
729,153
612,154
3879,155
1488,156
5900,157
143,158
4608,159
2138,160
3676,161
6009,162
512,163
1546,164
5820,165
1935,166
2926,167
5646,168
3722,169
1830,170
4742,171
1713,172
3535,173
5185,174
3728,175
4998,176
3842,177
4603,178
2752,179
1393,180
178,181
3067,182
5527,183
1989,184
5958,185
3393,186
2229,187
3740,188
4206,189
5805,190
5029,191
3439,192
3575,193
4938,194
3244,195
2671,196
4948,197
5520,198
4136,199
2924,200
5230,201
1848,202
2546,203
1826,204
5790,205
2654,206
4472,207
5860,208
2180,209
5840,210
5257,211
378,212
3657,213
4284,214
326,215
5201,216
408,217
3496,218
5891,219
1173,220
1626,221
2037,222
5825,223
4416,224
547,225
2971,226
5462,227
2952,228
569,229
1282,230
2082,231
5281,232
3303,233
4401,234
3374,235
507,236
5018,237
438,238
3370,239
1881,240
2132,241
4493,242
1368,243
688,244
1561,245
4589,246
3635,247
1117,248
400,249
1052,250
1155,251
3255,252
4001,253
3902,254
500,255
4762,256
64,257
2468,258
1336,259
1818,260
5043,261
4287,262
5226,263
1056,264
1193,265
5211,266
876,267
776,268
4249,269
4760,270
237,271
1836,272
5874,273
2765,274
5745,275
4496,276
875,277
1014,278
1371,279
4419,280
816,281
4918,282
4246,283
5662,284
9,285
3347,286
1342,287
3149,288
3997,289
1659,290
1032,291
105,292
5195,293
2642,294
5796,295
2295,296
844,297
5998,298
3058,299
2044,300
4344,301
3287,302
5132,303
1153,304
2003,305
2275,306
5798,307
2443,308
3811,309
2758,310
2689,311
3888,312
5224,313
2650,314
539,315
4350,316
3604,317
1927,318
574,319
2235,320
2382,321
460,322
1932,323
4085,324
5130,325
1765,326
1646,327
535,328
5595,329
5294,330
5436,331
2271,332
4932,333
1964,334
103,335
922,336
60,337
1143,338
4720,339
944,340
719,341
1859,342
425,343
4407,344
2799,345
207,346
5369,347
5673,348
2163,349
5403,350
4837,351
2999,352
1257,353
1600,354
2458,355
4707,356
4547,357
4617,358
4464,359
4466,360
2751,361
2874,362
4901,363
1644,364
1506,365
478,366
904,367
5624,368
4274,369
4501,370
269,371
71,372
3951,373
1206,374
4224,375
1433,376
94,377
4736,378
5252,379
2255,380
4404,381
4877,382
2477,383
4539,384
2071,385
4633,386
5884,387
3032,388
4696,389
2225,390
3569,391
4157,392
2718,393
348,394
2461,395
4781,396
1768,397
2410,398
1594,399
32,400
3182,401
5596,402
4432,403
241,404
1923,405
4497,406
1538,407
1571,408
5265,409
1376,410
25,411
2216,412
2480,413
3887,414
5914,415
5236,416
3384,417
1178,418
4122,419
6029,420
4222,421
5069,422
3145,423
928,424
665,425
2341,426
5924,427
414,428
4640,429
129,430
1764,431
1954,432
3417,433
4660,434
98,435
5374,436
1420,437
5926,438
804,439
112,440
5703,441
1358,442
4587,443
3421,444
3581,445
3396,446
5498,447
4003,448
368,449
4335,450
4689,451
5628,452
802,453
3627,454
5895,455
1403,456
148,457
897,458
605,459
1518,460
2951,461
3717,462
4508,463
5512,464
5079,465
3400,466
1301,467
5846,468
1782,469
2911,470
1980,471
4858,472
4111,473
1363,474
4342,475
2046,476
814,477
2986,478
2606,479
1115,480
4481,481
4244,482
2173,483
2549,484
4744,485
3014,486
4307,487
1360,488
2615,489
5908,490
3098,491
244,492
2900,493
473,494
3262,495
5973,496
228,497
2004,498
2819,499
2244,500
1268,501
3356,502
5114,503
5234,504
3838,505
4855,506
327,507
5153,508
2685,509
3802,510
3711,511
2608,512
3584,513
3796,514
2665,515
4600,516
5483,517
1695,518
2956,519
5220,520
4626,521
5835,522
1684,523
2667,524
2181,525
2405,526
1668,527
5119,528
5858,529
5707,530
4906,531
4512,532
5310,533
5777,534
3226,535
2541,536
407,537
4358,538
5039,539
2739,540
5502,541
5186,542
2307,543
683,544
864,545
1111,546
3821,547
3752,548
4081,549
2408,550
5432,551
1464,552
1444,553
2097,554
3681,555
2914,556
1334,557
1174,558
674,559
4345,560
3084,561
567,562
5342,563
1353,564
762,565
4605,566
3028,567
2357,568
521,569
2250,570
4850,571
1215,572
4967,573
1540,574
1649,575
1770,576
4459,577
3499,578
580,579
2118,580
4127,581
173,582
3854,583
5240,584
1272,585
204,586
791,587
740,588
4945,589
5594,590
2321,591
3431,592
224,593
4228,594
4087,595
3353,596
1350,597
3087,598
2172,599
1550,600
2614,601
2961,602
5452,603
5032,604
3683,605
1460,606
5429,607
5813,608
3610,609
2362,610
5033,611
2682,612
3799,613
1990,614
4078,615
5322,616
3524,617
2905,618
3350,619
5164,620
5255,621
336,622
4814,623
790,624
3936,625
5416,626
1791,627
1618,628
5440,629
4541,630
532,631
4900,632
3340,633
1002,634
5254,635
1572,636
509,637
1510,638
1852,639
2754,640
5687,641
3563,642
731,643
543,644
3912,645
270,646
1601,647
2915,648
2269,649
613,650
4786,651
1005,652
3970,653
3151,654
4729,655
1589,656
5974,657
4895,658
1047,659
3739,660
3771,661
1484,662
2369,663
4731,664
2548,665
819,666
2204,667
608,668
5491,669
5753,670
3659,671
1870,672
536,673
172,674
1625,675
1180,676
4943,677
1636,678
2506,679
581,680
2735,681
5556,682
1623,683
3342,684
5925,685
2152,686
3868,687
3510,688
4008,689
229,690
5302,691
3299,692
3052,693
4311,694
3441,695
3306,696
4772,697
3143,698
2296,699
4204,700
3813,701
2803,702
710,703
680,704
3540,705
1430,706
1019,707
800,708
1382,709
4621,710
5590,711
1402,712
4713,713
1725,714
3351,715
4405,716
3520,717
183,718
